business_id,categories,city,latitude,longitude,name,stars
oMcTT_ETUk0HDCDtHUIVFA,"Festivals, Local Flavor, Food, Arts & Entertainment",Boston,42.3569946,-71.060486,Phantom Gourmet Food Festival,2.5
M6AsDsEvVeRDaoQw5BfmEA,"Massage, Hair Removal, Day Spas, Hair Salons, Beauty & Spas",Boston,42.3506209,-71.076428,La Dolce Vita Salon & Day Spa,3.5
iar__A7H53V35aqIUfC0yQ,"Hotels & Travel, Car Rental",Boston,42.3613802,-71.0665615,Dollar Rent A Car,1.5
RLuyDir61dQk89tbMxIIeQ,"Event Planning & Services, Arts & Entertainment, Festivals, Local Flavor, Food",Boston,42.364464,-71.058892,Boston Local Food Festival,3.5
N5LTe0qzyhhunYZ0Nrxj_A,"Professional Services, Lighting Fixtures & Equipment, Electronics, Home Theatre Installation, Shopping, Home Services",Boston,42.3509672,-71.1141594,Audio Concepts,3.5
ziZds2vvl4g8bHciN8-6TA,"Insurance, Financial Services, Home & Rental Insurance, Auto Insurance",Boston,42.35794,-71.053556,Safety Insurance,2.0
Tnix-kg0JKRebsWhX9ZIsg,"Churches, Religious Organizations",Boston,42.3521496,-71.0739654,Church of the Covenant,4.5
9HnVH2UDb4KSCOKzFl8u8Q,"Home Services, Apartments, Real Estate",Boston,42.3424231,-71.0569035,Eleven West,4.0
LSmYTw4HvU0lDBK4Mg2KyQ,"American (Traditional), Lounges, Bars, Restaurants, Nightlife",Boston,42.3383941,-71.0498008,Shenannigans Bar,3.5
ORDxWtEvKP6a-UAXZ8Epog,"Food, Coffee & Tea",Boston,42.3349719,-71.0889276,Peet's Coffee and Tea,4.0
w2BADjt8Yo5kRyWIJpnhbg,"Chiropractors, Fitness & Instruction, Active Life, Yoga, Health & Medical, Nutritionists",Boston,42.3499410915,-71.0787141736,Back Bay Health & Performance,5.0
zbiw2QzjuZHWOzVknn7v0A,"Hotels & Travel, Limos, Town Car Service, Transportation, Airport Shuttles",Boston,42.3637488,-71.0647265,BCC Limos,4.5
pUbNMeo4981cibJcHpE66g,"Food, Beer, Wine & Spirits",Boston,42.3370242,-71.0484753,Southie Liquors,3.5
xLiiQ-MV2ZVpYtu9Sht4hw,"Bars, Music Venues, Nightlife, Pubs, Arts & Entertainment, Restaurants",Boston,42.3645177,-71.061731,McGann's Pub,3.0
2dSQez6qwGF_4WMyUr8geA,"Local Services, Dry Cleaning & Laundry, Laundry Services",Boston,42.3466495,-71.0708033,Berkeley Cleaners,3.5
h6b_e9Umiau5osfScdR4Ww,"Whiskey Bars, Nightlife, American (Traditional), Bars, Pubs, Restaurants",Boston,42.3486744,-71.0836219,Whiskey's Food & Spirits,2.5
wL2bLGtwhEFaBk1nw4hfRg,"Burgers, Fast Food, Restaurants",Boston,42.366045,-71.016468,Burger King,4.0
HnwVwFNHxoRoFO4i2MugEw,"Eyewear & Opticians, Health & Medical, Optometrists, Shopping",Boston,42.346726,-71.076656,Dartmouth Street Vision Center,4.5
niTzDWh12Pmds5YClj9_vA,"Pet Services, Pets, Dog Walkers, Pet Training, Pet Groomers, Pet Sitting",Boston,42.3613114,-71.0482911,Daisy Cares Dog Walking,5.0
NqUJd7-KHIiu7wtYS4Um2Q,"Yoga, Fitness & Instruction, Active Life",Boston,42.3428964,-71.069021,Shawmut Yoga,4.0
HNY4r-VnJq9JlnQQfdnyZQ,"Restaurants, Japanese, Sushi Bars",Boston,42.352114,-71.064379,Fin's Sushi & Grill,3.5
W2mMvtmpTNpkuinaDqpaQQ,"Photographers, Session Photography, Event Planning & Services, Event Photography",Boston,42.3584308,-71.0597732,Brian Samuels Photography,5.0
0c8NZgbg1Q0vwXMPZTUlvA,"Restaurants, Italian",Boston,42.34881,-71.099424,Campo di Fiori,3.5
Bng9dv3Hl_DIB0NlyNlkZA,"Bikes, Sporting Goods, Automotive, Motorcycle Gear, Motorcycle Repair, Shopping, Social Clubs, Motorcycle Dealers, Arts & Entertainment",Boston,42.3560044,-71.1362533,Lucky 2 Strokes,4.5
BIPEhyf6lENTHQqXKf_y9Q,"Firewood, Home Services",Boston,42.3548561,-71.0661193,Steve's Firewood,5.0
96RV4GvZdPahV-brg3hnOQ,"Landmarks & Historical Buildings, Local Flavor, Italian, Public Services & Government, Restaurants",Boston,42.3636176318,-71.0547208786,The North End,4.5
zirTuyhAk7GJSpW6_MehpQ,"Gift Shops, Shopping, Fashion, Flowers & Gifts, Children's Clothing, Accessories",Boston,42.3593938051,-71.0706511556,Whitney + Winston,4.0
7hCKF4z0l6EC-dgit1CzMw,"Local Services, Self Storage",Boston,42.3132614,-71.1012231,Extra Space Storage,2.5
rD08vqt3VLXIVC_hPV8npg,"Florists, Flowers & Gifts, Shopping",Boston,42.3629297,-71.0556964,Romano Florist,4.5
MJiAE5Hiu0OqvOWXeqCIPA,"Restaurants, Bars, Nightlife",Boston,42.3505922,-71.0492843,Blue Wave,2.0
jZBhw30QecAQNDtpMTSwkA,"Pet Services, Pets, Dog Walkers, Pet Sitting, Pet Training",Boston,42.3491001848,-71.0831731287,Freedom Tail,5.0
ZjizmUFYq7NP8N-FAbtzFw,"Restaurants, Mexican, Delis",Boston,42.3552702,-71.0625677,Herrera's,3.5
-0XME_3EJtOIyiTaYUx4VQ,"Home Services, Security Systems",Boston,42.3575,-71.0691,Frontpoint Home Security,3.0
kVI7NL59MPnYTx3Lg6PMTw,"Restaurants, Italian, Bistros, Nightlife, Bars",Boston,42.36723966,-71.0500660036,Aragosta Bar and Bistro,3.0
gqDtdsUOVDTXCnvEjmjG0A,"Restaurants, Sandwiches",Boston,42.353299,-71.0586359,Pressed Sandwiches,3.5
9gk_ktiwQIW8epBTzKeHEA,"Vacation Rentals, Home Services, Real Estate, Hotels, Guest Houses, Event Planning & Services, Apartments, Hotels & Travel",Boston,42.350315,-71.082206,Buckingham Apartments,4.5
O3-khFYVdrmZjk-XRcqsfw,"Chiropractors, Physical Therapy, Medical Centers, Health & Medical",Boston,42.3327802938,-71.0727057606,Mullis and Associates Physical Therapy,5.0
ecqjHw3jeEApa9eZ622hAA,"Breakfast & Brunch, Restaurants, Cocktail Bars, Bars, Nightlife, Seafood",Boston,42.3574253792,-71.053025584,Fin Point Oyster Bar + Grille,4.5
TeSEzsP3WYfiBgDu2ZyKrg,"Fitness & Instruction, Active Life, Trainers, Health & Medical, Hospitals",Boston,42.3000728,-71.1018678,Lemuel Shattuck Hospital,1.5
AoDYvRivl8uAmP886cOReg,"Property Management, Real Estate Services, Apartments, Real Estate, Home Services, Real Estate Agents",Boston,42.342454,-71.096977,Fenway Properties,4.0
h5E6m4kGAuiyOoojThWLbw,"Vacation Rentals, Real Estate, Hotels & Travel, Home Services, Guest Houses, Apartments",Boston,42.334534,-71.0789829,Short Term Rentals Boston,3.0
ncsKJTkgDSuZoZNFLd_3Lg,"Religious Organizations, Churches",Boston,42.351749,-71.087326,Church of Scientology Boston,1.5
IKdGrMfGsrpsQ_dPPjJttg,"American (New), Bars, Restaurants, Nightlife, Breakfast & Brunch",Boston,42.342247,-71.075429,Sister Sorel,4.0
-n_qDyqJ6oq1yQb1qc0hsQ,"Hobby Shops, Electronics, Shopping, Mobile Phones",Boston,42.3452395,-71.0870977,RadioShack,2.5
LMtFiMmdT1XgY2QBomIJPQ,"Mexican, Restaurants",Boston,42.3560703,-71.0618519,Cha Cha Cha Taqueria,3.0
hZMBCaoZRS8naNfUaobzJA,"Wedding Planning, Airport Shuttles, Taxis, Limos, Automotive, Town Car Service, Transportation, Nightlife, Event Planning & Services, Hotels & Travel, Party Bus Rentals, Photographers",Boston,42.360585,-71.054149,Als Livery Service,4.5
-Ejrd3LITPWZEdlZ-MaaaQ,"Car Wash, Automotive, Auto Detailing",Boston,42.3258854,-71.0597588,ScrubaDub Auto Wash Centers,3.0
_97cMhuNUgEcHRkjYlX0vg,"Hair Removal, Massage, Beauty & Spas, Skin Care, Day Spas",Boston,42.3495085465,-71.0801044595,C Spa,5.0
ENCkRJI7lC_Gwyjkb94Mew,"Food, Bakeries, Restaurants",Boston,42.3602467398,-71.0549194749,The Boston Chipyard,4.0
oYpQs22iUr68hSiTh7pMRA,"Event Planning & Services, Caterers, Restaurants, Portuguese, African",Boston,42.306897,-71.06660294,Restaurante Cesaria,4.0
uVX6TNr8YI6voykZdiq2uw,"House Sitters, Home Services, Office Cleaning, Home Cleaning, Professional Services",Boston,42.3567323908,-71.0598867395,Christy's Cleaning,4.5
AG1ETqbneinRRJUeA8PfSA,"Wine Bars, Nightlife, Bars, Steakhouses, Restaurants, Seafood",Boston,42.3506425,-71.0686026,Flemings Prime Steakhouse & Wine Bar,4.0
pVJfXUOnJcNchRlnldfSzw,"American (New), Restaurants, Fast Food",Boston,42.3577576619,-71.059044191,Boloco,3.5
noS9oy5_67Zf8akMc5XhGw,"Adult Education, Swimming Pools, Recreation Centers, Education, Active Life",Boston,42.319469,-71.070267,The Salvation Army Kroc Center,3.5
HSmr-IKkU7H5r-x4q_mjCg,"Home Inspectors, Home Services",Boston,42.3328025,-71.0396668,Coastal Home Inspections,5.0
dYezyZvEPYK0HRmgPxc5Ng,"Pizza, Restaurants, Italian",Boston,42.349557,-71.083595,Croma,3.5
UAtX7xmIfdd1W2Pebf6NWg,"American (Traditional), Bars, Pubs, Nightlife, Dive Bars, Restaurants",Boston,42.3564016,-71.0600964,Sidebar Boston,3.5
0FfD06ugopjQg2w7gf-aEQ,"Laundry Services, Local Services, Dry Cleaning & Laundry",Boston,42.3589734,-71.0675702,Suds & Duds Laundry,3.0
QFEEm3joTWU5ZF4suCuRPQ,"Restaurants, Breakfast & Brunch, Food, Nightlife, Bars, Salad, American (Traditional), Sandwiches, Pubs, Breweries, American (New), Pizza, Italian",Boston,42.3417445442,-71.0805253553,Five Horses Tavern,4.0
BOzdu1Rv8ootQpnSBdhrng,"Asian Fusion, Restaurants, Vietnamese, Thai",Boston,42.3491028,-71.083413,Beantown Pho & Grill,4.0
uMYn8FAgXachZ6Yo5pP2_g,"Food, Specialty Food, Pasta Shops",Boston,42.3620534,-71.057044,Nella Pasta,3.5
Vx-lDvZG3sE70IujzNvFRQ,"Session Photography, Event Planning & Services, Professional Services, Photographers, Event Photography",Boston,42.353068,-71.0765188,Stephanie Vegliante Photography,5.0
09FOYB83-KOqc3oIqV_t7Q,"Dance Clubs, Nightlife",Boston,42.3569706126,-71.0528677184,Ascend Nightclub,2.0
sPZgiQqZXqQABo_o09uvcw,"IT Services & Computer Repair, Local Services",Boston,42.3283426,-71.0830575,Geekz n The Hood,3.5
d7yrmHwalH53rljxC2P3SQ,"Health & Medical, Optometrists, Shopping, Eyewear & Opticians, Laser Eye Surgery/Lasik",Boston,42.3579044,-71.0590689,EyeBar Boston,4.5
4iVEZeMGxVWw6Iq-GRJVzA,"Nail Salons, Skin Care, Beauty & Spas",Boston,42.3496919,-71.0829487,Hollywood Nails & Skin Salon,3.0
hdMJ_OoUichMuz2Ki30p4A,"Beauty & Spas, Hair Salons, Nail Salons",Boston,42.314322,-71.100031,D'Laly's Nails & Spa,3.0
sg66ltRGtGeGrp8tzJFrQg,"Beauty & Spas, Massage",Boston,42.3616959792,-71.0570958347,Bodywaves Therapeutic Massage,4.5
n15kZTmPh7DmSdAYk4Gf7Q,"Restaurants, Pizza",Boston,42.3574214,-71.0521544,Al Capone Pizza Pasta & Meats,3.0
3heWMKDY3UXJyMXzSlWNQw,"Beauty & Spas, Hair Salons, Hair Stylists, Hair Extensions",Boston,42.3569966,-71.060682,Nest Salon,4.0
CIuNre-2JhMOZLkaLeBtRA,"Restaurants, American (New), Pizza, Gluten-Free, Burgers, Sandwiches, Italian",Boston,42.3498806,-71.0820826,Scoozi Newbury,3.5
awVv5ClZyGvOs-pUSkTdsg,"Shopping, Fashion, Accessories, Bespoke Clothing, Men's Clothing, Formal Wear",Boston,42.357466,-71.054902,Zareh,4.0
cvQ8bvFSudHcWZRNJGRgHQ,"Cafes, Restaurants, Breakfast & Brunch, American (Traditional), American (New)",Boston,42.357306,-71.073675,Charles River Bistro,2.5
0lxOKknFreK5B4c-PJBqlw,"Home Services, Window Washing",Boston,42.339904,-71.0898892,Sunshine Window Cleaning,1.0
Du3iPcB4cwTsnHNjTosLwA,"Eyelash Service, Hair Removal, Waxing, Beauty & Spas, Nail Salons",Boston,42.340700167,-71.0534401238,Southie Nail Bar,4.5
Z9wYW4H3b5_s9ix3TESidA,"Grocery, Food, Convenience Stores",Boston,42.3419821,-71.0865355,College Convenience,3.0
uFv43FFVpcu6dy516CGlQg,"Hotels & Travel, Transportation",Boston,42.34545,-71.0872222,Fast Lane - MA Turnpike Authority,1.5
YMwzbodNWxRxhY1Wz5gE1A,"Food, Food Trucks, Sandwiches, Street Vendors, Food Stands, Restaurants",Boston,42.3377967,-71.0705763,Roxy's Gourmet Grilled Cheese,4.0
vVF-M6yj3uUljHFZ_WXeiw,"Japanese, Sushi Bars, Food, Food Delivery Services, Seafood, Specialty Food, Ramen, Seafood Markets, Restaurants",Boston,42.350904,-71.1313152,Oppa Sushi,4.5
lisO10CF985cD12MQMo0ww,"Pilates, Cryotherapy, Active Life, Fitness & Instruction, Health & Medical, Yoga",Boston,42.3507018,-71.0762635,Bikram Yoga Works - Boston,3.5
tFMSVejx5zP4AtGcCSZy4w,"Boot Camps, Gyms, Active Life, Cardio Classes, Trainers, Boxing, Fitness & Instruction",Boston,42.3481139,-71.0871581,Back Bay Boxing,5.0
8zbqEW6bASxbDZ1bqyDOsw,"Automotive, Food, Gas Stations, Convenience Stores, Coffee & Tea",Boston,42.3343933,-71.055325,Speedway,2.0
wdBrDCbZopowEkIEXwR62A,"Local Services, Shoe Repair",Boston,42.3587537,-71.0627629,Beacon Hill Shoe Instant Repair,4.5
yobz_BBwvNxlSqThkHuL1g,"Auto Repair, Tires, Automotive, Body Shops",Boston,42.3520124,-71.1241477,RPM Automotive,4.5
fgBkrXufbmolwKI7batyMw,"Restaurants, Food, Delis, Sandwiches, Bagels",Boston,42.3578831,-71.0534257,Broad Street Paulie's,4.5
BXYko5Abkcn8y1uJicLAcQ,"Beauty & Spas, Hair Stylists, Hair Salons",Boston,42.3524061,-71.0729672,My Stylist Marcus,3.0
LtJVSLSocrP2BK8YOl7bJQ,"Restaurants, Italian",Boston,42.3323643816,-71.0999974907,Lilly's Gourmet Pasta Express,4.0
lQ6WhxWsU5Q1sdQ_e5pGFQ,"Head Shops, Fashion, Accessories, Vape Shops, Jewelry, Tobacco Shops, Shopping",Boston,42.34851,-71.09357,Bluemoon Smoke Shop,3.5
sZ5evwTDfe880v2fFGeWTg,"Furniture Stores, Home & Garden, Shopping",Boston,42.3513581,-71.0717059,Jennifer Convertibles Leather,2.0
LtsA6TXXqlphq3gj-dmZew,"Health & Medical, Shopping, Eyewear & Opticians, Optometrists",Boston,42.3503597,-71.0770644,Cohen's Fashion Optical,4.5
XC_s4tu05D74pJ4ESrlfGg,"Home Services, Real Estate, Real Estate Services, Lawyers, Professional Services, Real Estate Law",Boston,42.351518,-71.068704,Alavi & Braza Law Offices,5.0
J4Oln2xg4LR9_jbRuQNYjQ,"Restaurants, Mexican",Boston,42.3411809027,-71.0874344975,Amelia's Taqueria,3.5
S1-OormqOPRvvzYQAGk63A,"Shopping, Jewelry",Boston,42.3568968,-71.0591873,Jean Boyadjian Inc,5.0
Ikznr_wTzXuxYDjN1VeVsA,"Fashion, Shopping, Hats, Accessories",Boston,42.3631942,-71.0559866,SALMAGUNDI - North End,5.0
ngZ5ZrnfzK0TFO1cFOoGug,"Jewelry, Shopping, Local Services, Watch Repair",Boston,42.3567316,-71.0590642,Horn Jewelers,4.0
czsrWGmQRDwP0tBidbW-iQ,"Restaurants, Pizza, Sandwiches",Boston,42.344302,-71.0705658,Emilio's,3.0
btS3vlCJ-VIIy7xWgdUUAA,"Food, Couriers & Delivery Services, Local Services",Boston,42.3569946,-71.060486,NightOwl Deliveries,1.5
QpDlDgv2ZExRxY3laJ86Xw,"Laundry Services, Local Services, Dry Cleaning & Laundry",Boston,42.3524836,-71.1235312,Super Cleaners,2.5
Fho38jT2HkfK3dxrbh_3FQ,"Pet Services, Dog Walkers, Pet Boarding, Pet Sitting, Pets",Boston,42.3594099,-71.0657247,Happy Creatures,4.5
p3s1814TkOM2weoSMoOPUw,"Hotels & Travel, Tours, Local Flavor",Boston,42.362886,-71.050122,Boston Lobster Tours,4.5
J1BWFWP-a3tHPJ2lBp8Amg,"Dry Cleaning & Laundry, Local Services, Laundry Services",Boston,42.3563953931,-71.1492365599,Zoots,2.5
iviAFDA1oXKZDiK91KR9dg,"Apartments, Home Services, Real Estate",Boston,42.3665099,-71.0331479,Jeffries Point,4.0
Oj5Seggqo_2FfKSjcAg7yw,"Nightlife, Restaurants, Asian Fusion, Bars, Lounges, Sushi Bars",Boston,42.3529147863,-71.0455799103,Empire Asian Restaurant & Lounge,3.0
6aQ3FGZYJ506O1qHQUvC5Q,"Hotels & Travel, Transportation, Venues & Event Spaces, Event Planning & Services, Tours, Arts & Entertainment, Museums",Boston,42.3523630472,-71.0511607277,Boston Tea Party Ships & Museum,4.5
AyKYWdnnAJIkDht7BjSggQ,"Event Photography, Photographers, Professional Services, Event Planning & Services",Boston,42.3467771,-71.2072321,Lauren Methia Photography,5.0
oHojWbrXRa5_Mwr_a2vsZA,"Salad, Delis, Sandwiches, Restaurants",Boston,42.358227,-71.058522,Floramo's Deli,3.5
gQTFbOmyYOteDr7cXmjcWg,"Italian, Restaurants",Boston,42.364695,-71.0582692,Joe Tecce's Ristorante & Caffe,2.5
KNBV3MXN9FXLZbQRVdkWVQ,"Baby Gear & Furniture, Shopping, Fashion, Children's Clothing, Toy Stores",Boston,42.3379665,-71.0746336,Coco Baby,4.0
-1DE1NuBc3EKfOpEQ6xsHw,"Event Planning & Services, Party & Event Planning, Venues & Event Spaces, Caterers",Boston,42.356023,-71.0710985,Hampshire House,4.5
67lbLeepq2GVglEMgguCqA,"Interior Design, Cabinetry, Home Services, Home Organization",Boston,42.36,-71.06,Closets by Design,3.0
ofU1a-EIuoISnOysR3np3w,"Home Services, Movers",Boston,42.358333,-71.060278,Neighbors Moving & Storage,1.0
dp5RVEVtI8ZVW9xEZtcICw,,Boston,42.3460843,-71.0858503,Value Dry of Massachusetts,3.0
tkP6TyVlqxqq5jv42-vDLw,"Laser Hair Removal, Beauty & Spas, Medical Spas, Health & Medical, Skin Care, Hair Removal",Boston,42.356843,-71.060526,Boston Electrology and Skin Therapies,4.0
qCqMvmHdo96pptunaEy-XQ,"Home Services, Apartments, Real Estate Services, Real Estate Agents, Real Estate",Boston,42.3442742,-71.0812878,Hillway Realty Group,2.5
TNs_pSg2ZBNxxRNk0r5Gcg,"Beauty & Spas, Barbers",Boston,42.358775,-71.062756,Boston Barber Co,4.5
LQ8rprZFKPuhlj8ndEPb0w,"Pizza, Restaurants",Boston,42.345845,-71.086706,Il Mondo II,3.0
IKjGmPb-mQ8Srk-KSceTiQ,"Performing Arts, Ticket Sales, Arts & Entertainment, Local Services",Boston,42.3496959,-71.0780249,ArtsBoston,3.5
XzP0WyiAUJ6f410TEEftgQ,"Leisure Centers, Tours, Hotels & Travel, Food Tours, Active Life",Boston,42.3499179,-71.0763331,Best Tours,1.5
O3wtDtmJ9T7BbEddKE4etA,"Local Services, Sewing & Alterations, Laundry Services, Shoe Repair, Dry Cleaning & Laundry, Dry Cleaning",Boston,42.3486305,-71.07446,Honovan,4.0
qaScT2T9LG85fXXc6eFzGg,"Home Services, Self Storage, Local Services, Packing Services, Movers",Boston,42.3503207,-71.0772656,Poseidon Moving,4.5
zxbkDCJ85JHgC8CWcdMCZw,"Juice Bars & Smoothies, Coffee & Tea, Desserts, Ice Cream & Frozen Yogurt, Food",Boston,42.2995428,-71.0586446,Sweet Sip,4.0
I-qL4zwr62710OJBtVv28A,"Hotels & Travel, Trains, Transportation",Boston,42.3569946,-71.060486,Red Line MBTA,3.0
nqDZ6Tir0rmh6eUDuNsClA,"Beer, Wine & Spirits, Food",Boston,42.3448775,-71.0957999,Bradley Liquors,3.5
MWNWFaVOkyeHtC3EooPlfg,"Airport Shuttles, Town Car Service, Hotels & Travel, Transportation, Historical Tours, Limos, Tours",Boston,42.424459,-71.0100783,Mr C Car Service,5.0
lt1ug5EbtOKY2WagY62U3g,"Restaurants, Greek, Sandwiches, Salad",Boston,42.360484,-71.060919,Zo Greek,4.5
dfXGSsN8k3AJ1qGwGUdvHg,"Beauty & Spas, Skin Care, Eyelash Service, Makeup Artists",Boston,42.3658133,-71.0526323,Molly's Beauty Boutique,5.0
X3NWJlQLB-X1xlfkYaE9tw,"Coffee & Tea, Restaurants, Food, Sandwiches",Boston,42.3496315,-71.0996846,Breadwinners,2.5
1kgSiQpvG7f5SjueHDTIsA,"Arts & Entertainment, Performing Arts",Boston,42.3503978,-71.0653975,Boch Center - Shubert Theatre,3.0
_io1bJDT7YaU1EpW3dSvPg,"Restaurants, American (Traditional)",Boston,42.302839,-71.087692,Giddy Up,2.0
CS9ikyJ58f6Oz28IZrWhgw,"Hair Removal, Beauty & Spas, Skin Care, Hair Salons",Boston,42.3568465,-71.0606732,Salon Ole,4.0
hGIo0MVefz-oDz7uThIV-A,"Tobacco Shops, Art Galleries, Arts & Entertainment, Shopping, Head Shops",Boston,42.3532456,-71.1361714,Good Glass,3.5
L3Vp0LhPn1DMKtGillUvgQ,"Restaurants, Italian, Seafood",Boston,42.3647475,-71.0542803,Assaggio,4.0
JUyfh120a95Hg6RsY6LHvA,"Jewelry, Shopping, Bridal",Boston,42.3561367,-71.0599616,"John J. Fleming Jewelry, Inc",5.0
XeGoe2eGu9K4qpL-MWGGPA,"African, Halal, Cafes, Somali, Restaurants",Boston,42.3657083,-71.0290342,Tawakal Halal Cafe,5.0
g_1zgYJqkm3w9FeKaOYgcA,"Nightlife, Bars",Boston,42.359803,-71.050338,The Landing,3.5
pf4Te8Pult0Z5g3kztMVXQ,"Food, Beer, Wine & Spirits, Convenience Stores",Boston,42.3638314,-71.054675,Connah Store,3.0
PqnXqzGBy9ldIbPg2OUV9A,"Airport Lounges, Nightlife, Bars",Boston,42.3634422,-71.0257812,Delta Sky Club,4.5
mpplVvP9EAr95CFOlYiVow,"Public Services & Government, Landmarks & Historical Buildings",Boston,42.3602801252,-71.0478758812,Long Wharf,4.5
syI6njtObql6-E77KTvIqQ,"Beauty & Spas, Hair Extensions, Hair Salons",Boston,42.3379168,-71.0345928,Lori Hosea Studio,5.0
WQtLtE9GfCsRBPvJGuI_AA,"Home Services, Real Estate Agents, Real Estate, Real Estate Services",Boston,42.3548561,-71.0661193,Buyers Brokers Only,5.0
nauaJRHhXvOOlqldh6LUtQ,"Insurance, Financial Services",Boston,42.3516,-71.056388,Plymouth Rock Assurance,1.5
RriQeBb2NT81n7DX_pew4Q,"Flowers & Gifts, Event Planning & Services, Shopping, Arts & Crafts, Cards & Stationery",Boston,42.3483326,-71.082475,Papyrus,3.5
xjdOdPZ_-uELBGAWDv24zg,"Local Services, Home Staging, Real Estate, Home Services, Movers, Self Storage",Boston,42.34645,-71.0703322,Town & Country Movers,2.0
gVEC3nJQ5qxkCfRZQrAayw,"Food, Coffee & Tea",Boston,42.35136,-71.0451443,Starbucks,2.0
loLs15BkkXvUk6Z0uO2x2A,"Health & Medical, Doctors, Internal Medicine, Family Practice, Concierge Medicine",Boston,42.3592713072,-71.0573869944,One Medical,4.0
